"","No screening","0.9999 0 IgAEMA","0.9999 0 IgAEMA plus HLA","0.766 0.625 IgAEMA","0.766 0.625 IgAEMA plus HLA","0.409 0.922 IgAEMA","0.409 0.922 IgAEMA plus HLA","0.123 0.989 IgAEMA","0.123 0.989 IgAEMA plus HLA","0.002 0.9999 IgAEMA","0.002 0.9999 IgAEMA plus HLA","0.773 0.659 IgAEMA","0.773 0.659 IgAEMA plus HLA","0.584 0.889 IgAEMA","0.584 0.889 IgAEMA plus HLA","0.335 0.97 IgAEMA","0.335 0.97 IgAEMA plus HLA","0.1 0.996 IgAEMA","0.1 0.996 IgAEMA plus HLA"
"83",13096.1435662801,15044.7164086354,15387.4031572305,13884.872943896,14989.09183386,13777.6896938158,14871.4737683364,13878.2103007516,14907.0248636986,14078.8277069612,14957.0448217801,13875.9014215845,14975.5196050006,13828.663116002,14896.9325547915,13937.2750320597,14921.4466142966,14202.011072274,14979.3936565798
"84",11168.8059134917,15207.2644146885,15629.7349676071,12050.8509502564,15187.7925481598,12067.0513215612,15069.3938299771,12485.2421394015,15101.4189560801,13166.2338419214,15148.1635098076,12064.1876578165,15179.1785357152,12197.5144250297,15101.6068628891,12661.9102109524,15119.471289404,13571.7036077271,15170.5205679325
"85",13577.7728431003,15226.2350795852,15540.2226219028,14355.9191260823,15119.2925444209,14229.5045953858,14983.7317998228,14282.6079725987,15011.4708514843,14412.293493325,15064.4892520292,14343.5382595948,15104.7562957084,14268.7977067046,15010.0113970094,14324.4262324984,15026.0719345116,14494.1042123481,15089.8029653005
"86",13113.2939011416,15059.5485564656,15375.2893423129,13897.8085766398,14957.1671032266,13791.3108482986,14828.2331611049,13891.8402381517,14856.7847373479,14092.489430446,14907.3419280854,13888.9310519008,14944.1774042908,13842.2474720215,14855.1810431262,13950.9936616719,14871.7234510385,14215.8140327034,14931.2846993426
"87",11866.4733260046,15134.0934326472,15617.2224445702,12715.3144720711,15161.7626772492,12686.1027013052,15026.7151638791,12987.5663858973,15053.9047721712,13491.2291857611,15099.1856414394,12720.4725263,15149.3591444556,12787.493992319,15057.8785027477,13121.0217080219,15071.4978144706,13792.058641025,15121.0049178719
"88",12557.5496941567,15082.3936122889,15462.7853107515,13367.808632507,15029.2047796442,13295.044345548,14898.7660107764,13482.805188396,14926.0697755982,13815.9796820261,14973.0936372666,13365.0327915029,15016.8904574566,13367.7962819235,14927.6486047597,13574.3511579327,14942.1686581799,14017.4905346552,14995.5190066817
"89",13474.5859489766,15256.0609774158,15552.56840162,14257.2530807483,15156.1581469907,14139.3170228034,15032.6927611186,14213.3193193505,15062.9839882911,14374.1703551636,15111.3557605193,14246.390328283,15142.0907022293,14183.8258115666,15057.5972578925,14262.8217778154,15077.0337803268,14474.1169766222,15133.515454982
"90",12481.1247370813,15044.8893766008,15435.1301936638,13295.803776858,15010.0174529486,13223.9808913845,14882.8235707697,13416.0819907423,14912.5004483639,13756.9234869844,14959.6124637756,13293.2250748533,14997.1793628519,13297.8297506969,14910.9662312933,13509.3633720251,14928.3481678623,13963.4181250117,14981.6375976837
"91",11733.0624209297,15053.5058040169,15452.6905380902,12583.8877129328,15004.5449656445,12556.669336287,14888.4748105858,12864.2436080873,14927.2218067395,13379.3778533808,14982.0183492211,12589.3694200041,14996.2614694379,12659.3615859044,14920.6203375165,13000.0646097158,14944.8801319741,13688.0629188256,15007.5184866104
"92",12869.8002745665,15056.5162910051,15456.0249644612,13666.9329024502,15035.2227174947,13573.4855758081,14905.0259707542,13709.1446900932,14933.556563908,13963.9311493762,14979.5621656729,13660.4373498801,15020.8994884752,13633.2247678074,14932.0107343964,13781.4444036854,14948.8513779389,14119.5232641051,15000.9186734343
"93",11120.8642108745,14910.1736770568,15347.6156129975,11991.9988206955,14894.3208055858,11998.9715739996,14798.2876756648,12388.2495871838,14857.2223357599,13018.8962673799,14926.7026704901,12003.5460647262,14889.2990454953,12121.9726790185,14832.6044026835,12552.6587306047,14875.9454260347,13391.5179282453,14957.4974309904
"94",11352.7159882083,14886.9014532649,15195.3540537567,12206.7706544592,14794.9469820224,12195.4001602104,14687.9230340348,12539.2243468782,14720.2656097552,13106.4912825314,14765.4339005458,12215.0560846628,14786.404883677,12307.1478872195,14716.6895497287,12688.159471391,14736.4285216144,13444.6517363309,14173.2919312535
"95",12759.5658887682,15033.4777654353,15314.6029219149,13557.8995620185,14922.7773605642,13470.5401765438,14801.3095419654,13620.3415293293,14825.4548489348,13895.7038168063,14866.6121094208,13552.5027074081,14910.0787566365,13533.8956699517,14826.7887193009,13697.9263197868,14839.8509090597,14063.0599555935,14886.0652217792
"96",11710.1001701995,14897.0332751497,15275.0335606256,12553.9758514502,14855.0995039116,12520.6149805537,14727.1923462205,12810.4826396495,14748.8094278142,13295.7289816115,14787.3214875895,12558.4026783657,14843.0052647768,12619.2425034111,14755.7604930545,12939.7206728316,14765.0619292812,13585.3432532122,14806.2206438969
"97",12776.752075387,15234.784647282,15676.1288702744,13586.3172772325,15233.766166197,13508.709640689,15095.3245226447,13685.3926691334,15120.4760295807,14002.2336231306,15165.526636095,13582.6994933607,15219.5107295518,13578.7627569157,15124.1139363283,13772.9409398055,15136.7213035724,14194.2930741057,15187.0584235213
"98",13300.0564626697,15043.0360110178,15386.0966184708,14076.3490419301,14961.6146620168,13958.579508743,14834.2412192712,14029.6073116825,14872.055164388,14185.0742151067,14933.263803697,14065.3814219922,14948.243879042,14001.9309794416,14861.3518780109,14077.4204536444,14887.0308837007,14281.536540778,14961.6144474919
"99",13037.8797100776,15099.6416986611,15417.8210884803,13829.8227997974,15029.9294700833,13728.6612856142,14908.2837848227,13844.8656634039,14931.8613628349,14070.1427083602,14970.1523015377,13821.9713856912,15016.0034225841,13783.6840330606,14932.9074069044,13910.1464603216,14945.9472646831,14208.3416962653,14450.1134022356
"100",12739.3465144919,15033.6544575467,15344.3447316985,13544.6047574325,14980.4739952663,13457.3465524813,14893.4717061063,13609.8968271867,14943.8506715432,13890.3796187634,14998.6865612198,13539.1827826493,14970.1679975808,13521.0581375344,14918.0544423096,13688.0107469109,14957.8307154847,14061.0488077318,15021.7059638469
"101",12096.9219321526,15146.7023316227,15441.809559652,12930.6357259724,15031.1080898029,12892.0031087704,14919.2344297782,13164.6556849515,14950.5559122534,13621.6060154301,14997.3415775862,12934.0252089019,15022.3542848928,12986.1555670156,14948.2577703518,13286.9995244064,14966.6358231454,13893.5911515875,15019.3943679446
"102",12326.2466054017,15020.1838923073,15278.4333299889,13144.5292438911,14906.508537007,13080.4405220443,14798.3179662953,13291.8761516246,14826.3230969887,13662.4752591622,14866.7415678079,13143.3382969169,14895.2818819068,13159.1082771315,14823.2603606877,13392.4570465688,14840.5410184485,13886.7807631833,14885.4124687018
"103",13504.4097628755,15097.0340689288,15332.2744534393,14280.2938617169,14955.9309347095,14149.8098720976,14831.4566203954,14193.2111898965,14852.2450506024,14308.4121409447,14890.6623258932,14267.2466713926,14941.2329417243,14186.9415349346,14854.4694517537,14231.8380368105,14865.3466061509,14381.8050277725,14908.7100365612
"104",11295.843155097,15116.1573941036,15497.0632207665,12173.2813492031,15023.3063442656,12178.5934552815,14917.7328229361,12568.0629334365,14960.1692020361,13200.8095599952,15017.2285159791,12184.708827747,15020.325214646,12302.1960264955,14954.1207123489,12733.4925881773,14979.5877607351,13575.4277269868,15044.1458430229
"105",12977.4139855471,15058.5876214755,15392.0899797794,13772.4061256239,14990.9971488945,13674.0037631608,14868.1860499652,13796.2898066914,14897.1707584258,14027.8997450588,14942.2179449346,13765.0557877878,14977.337869131,13730.6274378611,14893.9102596626,13863.330334027,14911.7639319206,14168.3511737167,14962.9469112238
"106",8759.1295203471,15043.5593641639,15563.7551390994,9734.33211800277,15067.2899946264,9888.89983915139,14962.0152400793,10656.1964255643,15001.434159145,11859.9475723549,15052.096798918,9772.53680461966,15067.0583757589,10106.4655011571,15003.3037464127,10961.0356736679,15024.0571322984,12570.2506748018,15077.0542720333
"107",10733.0901632191,15055.8703210057,15443.125209626,11625.3227481143,14991.9192471958,11660.5046400305,14882.5060704557,12124.8934343044,14917.5580525257,12873.4524730164,14966.4878210264,11642.0566505769,14986.9617772136,11802.5290327053,14916.9888831239,12318.3261633805,14936.4638334428,13317.5610520651,14989.9846261375
"108",10297.2213219448,15049.9242063638,15525.1648844639,11205.7769689134,15104.7118891949,11268.2913940146,14996.5944876479,11800.5353040757,15033.1761456382,12650.7789783682,15079.481516774,11227.3474032938,15095.9157428075,11426.966793476,15027.8101579493,12018.5527705638,15051.1692801516,13154.2543388337,14537.5754616687
"109",12818.8018718429,15039.622058923,15297.2186554274,13623.0109663557,14903.5071927993,13530.3548891419,14785.2535334765,13670.5204195049,14813.9059457712,13931.4179842569,14859.92599507,13616.7634884628,14891.4929935763,13591.5599259607,14811.0622719004,13744.6491155801,14828.3579173078,14090.104008373,14881.3638876586
"110",13496.3977500873,15175.0466895432,15487.8016347438,14275.5218710001,15099.3393983345,14150.4769330175,14975.9463087995,14207.4037316417,15000.8265216981,14343.1862751218,15040.9019532225,14263.4167923534,15084.5840567558,14190.8344252285,14999.9912561371,14250.8587182363,15014.5527864846,14428.7507645237,15059.3362040266
"111",12710.3981116887,15154.5208862079,15498.4684292019,13519.1785100487,15089.365199183,13441.3259963809,14971.6165886227,13616.8005848493,15006.4151114529,13931.4281028371,15056.8722638308,13515.4833325351,15077.3659885554,13510.9625614542,14998.8171795772,13703.675766915,15021.6909296727,14121.9952819573,15079.8871845893
"112",12048.0339754881,14954.9846023074,15248.8257769305,12873.0047231789,14845.5036533749,12824.6668640994,14739.80766909,13073.0010588404,14778.0959103039,13496.4674953104,14830.4069078362,12874.5705909144,14836.7873816376,12912.3750848305,14768.1802144583,13186.5274847669,14793.8045154581,13750.4475040265,14854.289366949
"113",12214.5392379377,14891.5747767103,15326.8270589302,13032.1286400002,14882.1891323904,12968.7566906007,14746.0978335814,13180.4422093003,14771.6270398359,13549.0076600924,14816.8824298582,13031.0566533543,14869.0211525702,13047.5385399523,14775.6446677841,13280.743258883,14788.2235533307,13770.9095210979,14838.639602193
"114",12353.2455692775,15030.0598576454,15310.2748820419,13178.3182856512,14901.7133668748,13113.6331097335,14787.0274044309,13324.9377358358,14818.8442722401,13691.8786188659,14867.2986934593,13177.1180868433,14891.7541347259,13192.6497908844,14815.0889845253,13425.1175190458,14834.3929889809,13912.1094952441,14889.9499870229
"115",12992.5904789274,15023.5751690283,15336.2816647219,13778.777581222,14954.7213939289,13677.3004576722,14841.2200886708,13790.2379173209,14871.9738861639,14010.5212080611,14915.4872235814,13770.7720068308,14941.599560946,13731.2059218091,14865.6849734942,13854.0240663455,14885.9169580146,14145.8745587926,14288.002884502
"116",12797.5276037622,15021.2973093672,15360.2061467147,13595.5522448717,14940.0320266215,13505.9874450317,14812.7212266745,13649.8532239538,14841.4224568008,13914.7804942341,14889.8345290208,13589.7524184309,14927.4046447699,13567.860257712,14840.2600535588,13724.9102875387,14856.7774227767,14075.2295931044,14912.6436227756
"117",10255.5850830772,15100.4186211876,15526.7019471963,11166.838953323,15054.5303941072,11233.2072366326,14962.3971005889,11776.5409651631,15014.1137257041,12646.6843034228,15075.7566235891,11189.0700924834,15054.1324909724,11394.4174921267,15000.5634734952,11998.9520641048,15034.6191330141,13163.4382940712,15104.1810704794
"118",13402.816119879,15079.151346527,15295.4001098081,14175.4074184993,14925.7371949101,14052.9484455781,14808.4074961011,14112.4289870864,14834.3327353526,14250.5687918475,14877.1575760209,14163.6785969292,14912.1774188572,14093.7668216851,14831.4356189331,14156.5160680817,14847.3693775312,14336.9460640888,14896.8925652972
"119",9669.92215241093,14965.0242257195,15424.9234150544,10601.6769462978,14891.9660402713,10696.7572037029,14820.998011696,11312.1031697039,14888.8650778808,12288.4240852074,14962.7610062903,10629.0587211373,14900.8646793006,10875.9237263294,14867.3024691353,11560.570400597,14912.6081664738,12866.2096966875,14996.5619563971
"120",12861.1259318807,15042.8070799327,15384.2851944476,13660.31645559,14970.5492873057,13566.7890423591,14837.592959008,13702.567491737,14858.9802917768,13955.7633183389,14899.7749354179,13653.8815760872,14956.4093756956,13626.8840452116,14864.0758779903,13774.9662619457,14873.9648076411,14109.4867690625,14919.4025130657
"121",13009.6330449037,15137.0735814898,15444.9979798171,13802.9611590142,15051.7457422147,13706.7194925905,14930.7977860951,13834.241060719,14958.0968434438,14075.8986473527,15001.3662392393,13795.9618542726,15038.4262894163,13764.4840229555,14956.0693219739,13903.5018078836,14972.4286074113,14223.3984033503,15021.392369959
"122",12999.4826333493,14996.389184532,15269.4005324104,13790.8939983942,14876.6788351073,13686.7683616326,14756.5743656259,13795.0780501642,14785.817339886,14006.4602308798,14832.5800342787,13782.5215779561,14863.7206197541,13739.9060763617,14781.8038220101,13857.1230485173,14800.0068174399,14135.4627460905,14854.1824805681
"123",13887.3225447968,15173.5893031826,15513.9074528509,14644.7783765106,15103.4212640946,14498.0037442938,14961.5156542565,14496.6467463745,14984.3882584339,14543.8382818021,15030.968914705,14628.6812853506,15086.0861036238,14523.6241598265,14985.7634378559,14518.3641071623,14998.1700191427,14577.2277097772,15052.9720748666
"124",10623.7305757622,14924.3107513396,15304.2644966957,11518.9378250422,14915.0222971064,11553.0564085747,14822.7890736597,12015.4211587977,14866.5293398247,12759.9554739339,14916.3067272409,11535.4622283945,14907.1997227628,11694.4644799698,14851.7445087099,12207.6398693102,14883.1820192368,13201.1108984848,14938.5834767841
"125",13433.395336254,15193.9527537482,15507.2577238535,14211.1107883595,15098.6487089431,14093.228414751,14971.2410389869,14165.2009248665,15002.5024461118,14322.8617692004,15054.8030750385,14200.1841699682,15084.6635194851,14137.0191605101,14997.0045776701,14213.7684282041,15016.9094441822,14420.979861332,15079.0558853122
"126",11879.0385619535,15079.4807962315,15441.8748962852,12718.74375865,14995.3603188879,12687.0967375705,14877.1380240878,12979.3877997901,14909.1407915709,13469.2588792784,14958.7275037519,12723.3788073249,14987.6668479838,12785.9803501596,14909.2315385549,13109.3681155123,14926.6309524753,13762.1875620267,14982.4845022301
"127",12076.1398641485,15023.673283442,15268.0295610642,12907.8859110359,14858.6512911163,12858.3380281746,14754.6715955432,13108.1302708075,14790.6106544789,13536.7902724182,14841.9765776068,12909.3348788256,14851.8523907237,12946.6023589387,14784.1059480527,13222.8491329896,14806.5920938726,13795.1827806993,14865.9364995823
"128",13563.2149059222,15027.2577931838,15349.4698039475,14328.8164726475,14936.5793184919,14192.5016689461,14791.8898498581,14218.1486546666,14808.823430691,14305.8071923019,14850.5863387572,14314.6407216585,14919.8062347592,14225.0108340012,14816.638304483,14249.9734390572,14822.841099283,14362.7915525285,14871.028152694
"129",12876.5001104371,15054.5292372586,15395.8208929601,13681.4981843431,14980.9566931224,13585.648862301,14853.6242093692,13718.8655496012,14882.5715856119,13969.3536013077,14929.8024374213,13674.6989008607,14967.4201241777,13645.1598860393,14880.4202947091,13790.4129042483,14897.6596299624,14121.8974923059,14951.7902022205
"130",9928.82914894079,14924.2499230689,15340.1313920484,10846.9192382989,14752.3809756548,10924.1360618182,14699.0131213173,11493.5743203871,14768.5865194187,12400.1268428776,14840.6944402566,10871.1213889707,14770.6751491424,11092.0355561195,14752.0593090767,11725.300382688,14794.4389971656,12936.7565114105,14874.2927380223
"131",13538.2976423741,14997.3883879358,15265.2756942528,14305.6758020081,14889.2101954347,14169.3845830241,14776.0281200193,14195.2763327924,14812.591160509,14283.0763974399,14863.796619081,14291.454959795,14875.1644932179,14201.7266948539,14799.2412134518,14226.7627770415,14825.7418875917,14339.9694093765,14886.3383583885
"132",11898.1645249275,15075.3560097693,15401.6023561029,12740.1815690903,14969.0800130435,12705.8184921551,14857.3215345599,12993.1829305887,14892.6669306036,13476.3952079731,14944.1487393525,12744.3646090738,14961.6884121233,12803.5279275871,14888.4896653717,13121.4560869507,14909.6767002214,13765.7120439511,14968.3674840404
"133",10811.8873297391,14913.2160455227,15318.9141139698,11689.5240047978,14874.8113054271,11714.0798915186,14765.2542840218,12147.6776266923,14802.8820223412,12848.2094596144,14853.973823047,11704.2450487747,14868.5308744674,11848.1839782023,14798.5882948627,12329.2941582718,14821.2983335689,13263.4977704397,14878.0440296541
"134",13871.0199351439,15222.0491173187,15546.7387640092,14634.6593757329,15137.4716057127,14490.6580412248,14994.9630552084,14498.2091909379,15014.9700779648,14558.9149866582,15058.6538116156,14619.128336563,15120.3403755456,14518.6994974971,15019.2418762862,14523.392690486,15028.7687619588,14600.1805816531,15079.5552119303
"135",12965.1148052166,15059.8741888943,15355.3989589618,13760.9834279514,14947.1824934231,13661.4398581606,14814.583434134,13782.6984801334,14833.8371339191,14014.7714035986,14873.8515859034,13753.4883989456,14933.4376571647,13717.9679979014,14840.6741856992,13849.9506851986,14848.5083089749,14156.4800561376,14893.371829351
"136",12018.5656256425,14906.2306297904,15263.9947643755,12842.7050983525,14830.0227067365,12791.7642264393,14701.3953904012,13034.776903547,14724.5290369698,13451.501607327,14767.1428069322,12843.8659973839,14819.2691464185,12878.3517332925,14731.1615236063,13146.8686062503,14741.0359576321,13702.1749798288,14788.0672278059
"137",12664.3577613413,14994.2105138466,15320.4658926055,13472.1380807769,14918.9212016117,13386.3752309088,14800.5509527888,13543.5546764545,14832.8064553996,13830.4024912403,14880.3642987974,13467.0886813857,14906.3241608856,13451.6612979734,14826.8829185634,13623.8187141887,14847.6786128814,14004.4795635805,14902.0933802244
